"strain","treatment","background","knockout","Sample","rep","ref_genome","start","stop","locus_tag","gene","counts","nfactor","normcounts","rpk","rpm","tpm"
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",18863,19130,"T7p38","6.7",245002,9115799,0.0268766347305376,0.100661553297894,3.29806999889516e-06,0.0305213513756879
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",19129,19531,"T7p39","7",362189,9115799,0.0397320081322548,0.0988358411250119,3.29806999889516e-06,0.0299677815080097
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",19534,19834,"T7p40","7.3",304760,9115799,0.0334320666789603,0.111440222263201,3.29806999889516e-06,0.0337895260866304
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",19847,20240,"T7p41","7.7",302425,9115799,0.0331759179859056,0.084417094111719,3.29806999889516e-06,0.0255959073458109
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",20239,21850,"T7p42","8",659601,9115799,0.0723580017505871,0.0449149607390361,3.29806999889516e-06,0.0136185589614782
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",21949,22873,"T7p43","9",315389,9115799,0.034598064305718,0.0374437925386559,3.29806999889516e-06,0.0113532437307878
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",22966,24162,"T7p44","10B",496288,9115799,0.0544426220894076,0.0455205870312773,3.29806999889516e-06,0.0138021894764291
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",22966,24004,"T7p45","10A",463481,9115799,0.0508437055270745,0.0489823752669311,3.29806999889516e-06,0.0148518300955832
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",24227,24818,"T7p46","11",46924,9115799,0.005147546583684,0.00870989269658883,3.29806999889516e-06,0.0026409059539387
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",24841,27226,"T7p47","12",140862,9115799,0.0154525127199492,0.00647904097272502,3.29806999889516e-06,0.00196449468170642
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",27306,27723,"T7p48","13",74343,9115799,0.00815540140803894,0.0195573175252732,3.29806999889516e-06,0.00592992796751581
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",27727,28318,"T7p49","14",191142,9115799,0.0209682113438438,0.03547920701158,3.29806999889516e-06,0.0107575664020065
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",28324,30568,"T7p50","15",514141,9115799,0.0564010900196461,0.0251341755880776,3.29806999889516e-06,0.00762087390397943
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",30594,34551,"T7p51","16",652629,9115799,0.0715931757600184,0.0180927914480714,3.29806999889516e-06,0.00548587248121853
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",34623,36285,"T7p52","17",1229330,9115799,0.134857076159753,0.0811414417327034,3.29806999889516e-06,0.0246027045392867
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",36343,36547,"T7p53","17.5",164888,9115799,0.0180881566168802,0.0886674343964716,3.29806999889516e-06,0.0268846429657875
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",36552,36822,"T7p54","18",148151,9115799,0.0162521135009668,0.0601930129665438,3.29806999889516e-06,0.0182509810242682
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",36916,37348,"T7p55","18.5",212201,9115799,0.0232783763661309,0.0538851304771549,3.29806999889516e-06,0.0163383829012745
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",37031,37283,"T7p56","18.7",118235,9115799,0.0129703386395422,0.0514695977759611,3.29806999889516e-06,0.0156059749469245
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",37369,39130,"T7p57","19",638727,9115799,0.0700681311643664,0.039788830871304,3.29806999889516e-06,0.0120642772544649
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",38015,38273,"T7p58","19.2",155411,9115799,0.0170485329920065,0.0660795852403353,3.29806999889516e-06,0.0200358346737552
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",38552,38726,"T7p59","19.3",95429,9115799,0.0104685283209952,0.0601639558677887,3.29806999889516e-06,0.0182421706901137
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",39388,39538,"T7p60","19.5",66645,9115799,0.00731093346836629,0.0487395564557753,3.29806999889516e-06,0.0147782055784452
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",890,1468,"T7p01","0.3",16924,3249324,0.00520846797672377,0.0090111902711484,5.53145075358342e-06,0.00162908261730627
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",1277,1433,"T7p02","0.4",2,3249324,6.15512642014154e-07,3.94559385906509e-06,5.53145075358342e-06,7.13301814448774e-07
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",1468,3138,"T7p03","0.7",23083,3249324,0.00710393915780636,0.00425385578311758,5.53145075358342e-06,0.000769030761118468
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",1495,1639,"T7p04","0.5",3,3249324,9.23268963021231e-07,6.41159002098077e-06,5.53145075358342e-06,1.15911544847926e-06
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",1635,1972,"T7p05","0.6B",1,3249324,3.07756321007077e-07,9.13223504472039e-07,5.53145075358342e-06,1.65096562394672e-07
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",1635,1797,"T7p06","0.6A",1,3249324,3.07756321007077e-07,1.8997303765869e-06,5.53145075358342e-06,3.43441614364224e-07
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",3138,5887,"T7p07","1",120057,3249324,0.0369483006311467,0.0134406331870304,5.53145075358342e-06,0.002429856792691
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",5887,6448,"T7p08","1.2",91434,3249324,0.0281393914549611,0.0501593430569716,5.53145075358342e-06,0.0090680266880216
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",6006,6135,"T7p09","1.1",25966,3249324,0.00799120063126977,0.0619472917152695,5.53145075358342e-06,0.0111991039014744
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",6448,7588,"T7p10","1.3",185889,3249324,0.0572085147556846,0.0501829076804251,5.53145075358342e-06,0.00907228680430992
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",7607,7763,"T7p11","1.4",11906,3249324,0.00366414675791026,0.0234881202430145,5.53145075358342e-06,0.00424628570141355
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",7790,7880,"T7p12","1.5",26132,3249324,0.00804228818055694,0.0893587575617438,5.53145075358342e-06,0.0161546692798186
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",7905,8166,"T7p13","1.6",57264,3249324,0.0176233579661493,0.0675224443147481,5.53145075358342e-06,0.0122070045134191
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",8165,8756,"T7p14","1.7",126896,3249324,0.0390530461105141,0.0660796042479087,5.53145075358342e-06,0.0119461615391045
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",8748,8895,"T7p15","1.8",46497,3249324,0.0143097456578661,0.097345208556912,5.53145075358342e-06,0.0175984950230008
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",8897,9092,"T7p16","2",48831,3249324,0.0150280489110966,0.077066917492803,5.53145075358342e-06,0.0139324963605392
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",9157,9856,"T7p17","2.5",149642,3249324,0.046053271388141,0.0658845084236639,5.53145075358342e-06,0.0119108912577739
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",9856,10276,"T7p18","2.8",101311,3249324,0.031179100637548,0.0742359538989238,5.53145075358342e-06,0.0134207023086722
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",10256,10706,"T7p19","3",130431,3249324,0.0401409647052741,0.089202143789498,5.53145075358342e-06,0.0161263559531305
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",10705,11161,"T7p20","3.5",232612,3249324,0.0715878133420982,0.156990818732672,5.53145075358342e-06,0.0283814908107007
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",11224,11590,"T7p21","3.8",6856,3249324,0.00210997733682452,0.00576496540115989,5.53145075358342e-06,0.00104221580521623
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",11564,13265,"T7p22","4A",45090,3249324,0.0138767325142091,0.00815798501717173,5.53145075358342e-06,0.00147483641825551
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",11634,11757,"T7p23","4.1",4747,3249324,0.0014609192558206,0.0118773923237447,5.53145075358342e-06,0.00214724723275357
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",11753,13265,"T7p24","4B",41630,3249324,0.0128118956435246,0.00847347595471205,5.53145075358342e-06,0.00153187225778386
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",12987,13326,"T7p25","4.2",18339,3249324,0.00564394317094879,0.0166487999143032,5.53145075358342e-06,0.0030098432863237
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",13351,13564,"T7p26","4.3",27694,3249324,0.00852300355396999,0.0400141011923474,5.53145075358342e-06,0.00723392523497117
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",13583,13853,"T7p27","4.5",20124,3249324,0.00619328820394642,0.0229381044590608,5.53145075358342e-06,0.00414685142847939
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",13926,14334,"T7p28","4.7",18017,3249324,0.00554484563558451,0.0135903079303542,5.53145075358342e-06,0.00245691565120597
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",14352,16467,"T7p29","5",103114,3249324,0.0317339852843238,0.0150042483613824,5.53145075358342e-06,0.00271253402222956
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",16482,16839,"T7p30","5.3",35496,3249324,0.0109241183704672,0.0305997713458465,5.53145075358342e-06,0.00553196127182786
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",16850,17359,"T7p31","5.5-5.7",58641,3249324,0.018047138420176,0.0354560676231356,5.53145075358342e-06,0.00640990387560916
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",16850,17150,"T7p32","5.5",42098,3249324,0.0129559256017559,0.0431864186725198,5.53145075358342e-06,0.00780743074401277
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",17149,17359,"T7p33","5.7",30629,3249324,0.00942626835612577,0.0448869921720275,5.53145075358342e-06,0.00811486790205055
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",17358,17517,"T7p34","5.9",20255,3249324,0.00623360428199835,0.0392050583773481,5.53145075358342e-06,0.00708766291590864
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",17503,18406,"T7p35","6",115716,3249324,0.0356123304416549,0.0394377967238704,5.53145075358342e-06,0.00712973837800536
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",18393,18507,"T7p36","6.3",27247,3249324,0.00838543647847983,0.0735564603375424,5.53145075358342e-06,0.0132978604735639
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",18604,18859,"T7p37","6.5",177136,3249324,0.0545147236779096,0.213783230109449,5.53145075358342e-06,0.0386486727683429
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",18863,19130,"T7p38","6.7",188212,3249324,0.057923432689384,0.216941695465858,5.53145075358342e-06,0.0392196740295151
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",19129,19531,"T7p39","7",318895,3249324,0.0981419519875519,0.244134208924258,5.53145075358342e-06,0.0441356562319753
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",19534,19834,"T7p40","7.3",282219,3249324,0.0868546811582963,0.289515603860988,5.53145075358342e-06,0.0523399044406988
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",19847,20240,"T7p41","7.7",272287,3249324,0.083798045378054,0.213226578570112,5.53145075358342e-06,0.0385480388543599
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",20239,21850,"T7p42","8",501454,3249324,0.154325638194283,0.095794933702224,5.53145075358342e-06,0.017318229515135
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",21949,22873,"T7p43","9",307660,3249324,0.0946843097210374,0.102472196667789,5.53145075358342e-06,0.0185253744872274
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",22966,24162,"T7p44","10B",684417,3249324,0.210633657954701,0.176115098624332,5.53145075358342e-06,0.0318388622569295
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",22966,24004,"T7p45","10A",624873,3249324,0.192308615576655,0.185268415777125,5.53145075358342e-06,0.0334936391971135
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",24227,24818,"T7p46","11",44985,3249324,0.0138444181005034,0.0234254113375691,5.53145075358342e-06,0.00423494890963163
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",24841,27226,"T7p47","12",149596,3249324,0.0460391145973747,0.0193036119905135,5.53145075358342e-06,0.00348979189193868
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",27306,27723,"T7p48","13",110292,3249324,0.0339430601565126,0.0813982257949941,5.53145075358342e-06,0.0147155293287683
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",27727,28318,"T7p49","14",277622,3249324,0.0854399253506268,0.144568401608506,5.53145075358342e-06,0.0261357115969712
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",28324,30568,"T7p50","15",891176,3249324,0.274265047129803,0.122221500503477,5.53145075358342e-06,0.0220957405115284
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",30594,34551,"T7p51","16",1297230,3249324,0.399230732300011,0.100892275031592,5.53145075358342e-06,0.0182397493037846
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",34623,36285,"T7p52","17",1161498,3249324,0.357458351337078,0.215077227037953,5.53145075358342e-06,0.0388826072253505
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",36343,36547,"T7p53","17.5",109304,3249324,0.0336389969113576,0.164897043683125,5.53145075358342e-06,0.0298108129366063
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",36552,36822,"T7p54","18",144085,3249324,0.0443430695123047,0.164233590786314,5.53145075358342e-06,0.0296908710034016
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",36916,37348,"T7p55","18.5",260276,3249324,0.080101584206438,0.185420333811199,5.53145075358342e-06,0.0335211036075986
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",37031,37283,"T7p56","18.7",141332,3249324,0.0434958163605722,0.172602445875287,5.53145075358342e-06,0.0312038294408515
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",37369,39130,"T7p57","19",830787,3249324,0.255679950660507,0.145190204804376,5.53145075358342e-06,0.0262481239140235
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",38015,38273,"T7p58","19.2",176699,3249324,0.0543802341656295,0.210776101417169,5.53145075358342e-06,0.0381050308150393
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",38552,38726,"T7p59","19.3",118502,3249324,0.0364697395519807,0.209596204321728,5.53145075358342e-06,0.0378917238277763
"910L2evo","910L2evo","wt","phi910","PA175","8","T7Hi",39388,39538,"T7p60","19.5",189898,3249324,0.0584423098466019,0.389615398977346,5.53145075358342e-06,0.0704363857393005
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",890,1468,"T7p01","0.3",32034,6620935,0.00483828945609646,0.00837074300362709,5.60791321209214e-06,0.0014926662890534
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",1277,1433,"T7p02","0.4",1,6620935,1.5103606967898e-07,9.68179933839618e-07,5.60791321209214e-06,1.7264531336754e-07
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",1468,3138,"T7p03","0.7",45108,6620935,0.00681293503107945,0.00407960181501763,5.60791321209214e-06,0.000727472352143563
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",1495,1639,"T7p04","0.5",1,6620935,1.5103606967898e-07,1.04886159499292e-06,5.60791321209214e-06,1.87032422814835e-07
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",1635,1972,"T7p05","0.6B",0,6620935,0,0,5.60791321209214e-06,0
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",1635,1797,"T7p06","0.6A",0,6620935,0,0,5.60791321209214e-06,0
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",3138,5887,"T7p07","1",231036,6620935,0.0348947693943529,0.0126936229153703,5.60791321209214e-06,0.00226351985761824
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",5887,6448,"T7p08","1.2",185079,6620935,0.027953604740116,0.0498281724422745,5.60791321209214e-06,0.00888533230771685
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",6006,6135,"T7p09","1.1",50956,6620935,0.00769619396656212,0.0596604183454428,5.60791321209214e-06,0.0106386129900868
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",6448,7588,"T7p10","1.3",389222,6620935,0.0587865611125921,0.0515671588706948,5.60791321209214e-06,0.00919542741130558
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",7607,7763,"T7p11","1.4",29427,6620935,0.00444453842244336,0.0284906309130984,5.60791321209214e-06,0.00508043363646661
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",7790,7880,"T7p12","1.5",50760,6620935,0.00766659089690504,0.0851843432989449,5.60791321209214e-06,0.0151900252513297
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",7905,8166,"T7p13","1.6",126493,6620935,0.0191050055619033,0.0731992550264493,5.60791321209214e-06,0.0130528509015818
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",8165,8756,"T7p14","1.7",253132,6620935,0.0382320623899797,0.0646904608967507,5.60791321209214e-06,0.0115355674116463
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",8748,8895,"T7p15","1.8",90014,6620935,0.0135953607760837,0.092485447456352,5.60791321209214e-06,0.0164919541295555
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",8897,9092,"T7p16","2",96411,6620935,0.0145615385138202,0.0746745564811291,5.60791321209214e-06,0.0133159258456623
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",9157,9856,"T7p17","2.5",307820,6620935,0.0464919229685837,0.0665120500265862,5.60791321209214e-06,0.0118603921835253
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",9856,10276,"T7p18","2.8",214386,6620935,0.0323800188341979,0.0770952829385664,5.60791321209214e-06,0.0137475884563136
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",10256,10706,"T7p19","3",245235,6620935,0.0370393305477248,0.0823096234393883,5.60791321209214e-06,0.0146774067868788
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",10705,11161,"T7p20","3.5",450535,6620935,0.0680470356528194,0.14922595537899,5.60791321209214e-06,0.0266098902988048
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",11224,11590,"T7p21","3.8",12893,6620935,0.00194730804637109,0.00532051378789916,5.60791321209214e-06,0.000948751092728527
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",11564,13265,"T7p22","4A",100469,6620935,0.0151744428845775,0.00892089528781745,5.60791321209214e-06,0.00159076914182296
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",11634,11757,"T7p23","4.1",11273,6620935,0.00170262961349115,0.0138425171828548,5.60791321209214e-06,0.00246839005158046
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",11753,13265,"T7p24","4B",91956,6620935,0.0138886728234003,0.00918563017420656,5.60791321209214e-06,0.00163797652117724
"910L2evo","910L2evo","wt","phi910","PA176","9","T7Hi",12987,13326,"T7p25","4.2",37067,6620935,0.00559845399479077,0.0165146135539551,5.60791321209214e-06,0.00294487680699929
